call_numero,codigo_postal,colonia_predio,Alcaldía
Olmos Mz 49 Lt 19,16050,Ampl Sn Marcos Nte,Xochimilco
"Cl. OLMOS, 27",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Rododrendos 16,16038,Barrio San Marcos,Xochimilco
Rododrendos 4,16038,Barrio San Marcos,Xochimilco
Rododrendos Mz 657 Predial 12,16038,Barrio San Marcos,Xochimilco
Cjon Olmos Mz 657 Predio 14,16038,Barrio San Marcos,Xochimilco
Cjon Rododendros Mz 49 Lt 18,16050,Ampl San Marcos,Xochimilco
Olmos 30,16038,Barrio San Marcos,Xochimilco
Olmos Mz 49 Lt 21,16050,Ampl San Marcos Norte,Xochimilco
And 5 Olmos Mz 49 Lt 1,16050,Ampl Sn Marcos Nte,Xochimilco
Cda Tabachines 36,16038,Barrio San Marcos,Xochimilco
And 5 Olmos Mz 49 Lt 4,16050,Ampl Sn Marcos Nte,Xochimilco
And 5 Olmos Mz 49 Lt 5,16050,Ampl Sn Marcos Nte,Xochimilco
Tabachines Mz 49 Lt 11,16050,Ampl Sn Marcos Nte,Xochimilco
Cjon Rododendros Mz 49 Lt 12,16050,Ampl Sn Marcos Nte,Xochimilco
Cjon Rododendros Mz 49 Lt 14,16050,Ampl Sn Marcos Nte,Xochimilco
Cjon Rododendros Mz 49 Lt 15,16050,Ampl Sn Marcos Nte,Xochimilco
Cjon Rododendros Mz 49 Lt 16,16050,Ampl Sn Marcos Nte,Xochimilco
"Cjn. OLMOS, 6",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
And 5 Olmos Mz 49 Lt 2,16050,Ampl Sn Marcos Nte,Xochimilco
And 5 Olmos Mz 49 Lt 3,16050,Ampl Sn Marcos Nte,Xochimilco
And 5 Olmos Mz 49 Lt 13,16050,Ampl San Marcos Norte,Xochimilco
"And. OLMOS, MZ-49  LT-6",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
"And. OLMOS, MZ-49 LT-8",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Olmos Mz 42 Lt 07,16050,Ampl Sn Marcos Nte,Xochimilco
Olmos Mz 42 Lt 08,16050,Ampl Sn Marcos Nte,Xochimilco
Olmos 42,16038,Ampl San Marcos,Xochimilco
Olmos Mz. 42 Lt.10 Sn,16050,Ampliacion San Marcos,Xochimilco
Olmos Mz 42 Lt 11,16050,Ampl Sn Marcos Nte,Xochimilco
Olmos Mz 42 Lt 12,16050,Ampl Sn Marcos Nte,Xochimilco
Olmos 34,16050,Amp. San Marcos,Xochimilco
Primera Cda de Olmos 4,16038,Ampl San Marcos,Xochimilco
Cda 1a de Olmos Mz 42 Lt 73,16050,Ampl Sn Marcos Nte,Xochimilco
Cda Taray Mz 42 Lt 72,16050,Ampl Sn Marcos Nte,Xochimilco
Cda Taray Mz 42 Lt 58,16050,Ampl Sn Marcos Nte,Xochimilco
Cda Taray 15,16038,Ampl San Marcos,Xochimilco
Rododendros 27,16038,Ampl San Marcos,Xochimilco
Rodo de Noros Mz 42 Lt 47,16050,Ampl Sn Marcos Nte,Xochimilco
Rododendros Num. 25,16038,Ampliacion San Marcos Norte,Xochimilco
Tepozanes 44,16038,Ampl San Marcos,Xochimilco
Tepozanes Mz 42 Lt 50,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 51,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 52,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 53,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 54,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 Tepozanes Mz 42 Lt 59,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes 33 Prov,16038,Ampl San Marcos,Xochimilco
Tepozanes Mz 42 Lt 64,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 66,16050,Ampl Sn Marcos Nte,Xochimilco
Predio Interior Entrada Por Tepozanes 37,16038,Ampl San Marcos,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 68,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 69,16050,Ampl Sn Marcos Nte,Xochimilco
CDA TEPOZANES 19,16050,AMPLIACION SAN MARCOS NORTE,Xochimilco
Primera Cda Tepozanes 19,16038,Ampl San Marcos,Xochimilco
Primera Cda Tepozanes 6,16038,Ampl San Marcos,Xochimilco
And 1 Tepozanes Mz 42 Lt 55,16050,Ampl Sn Marcos Nte,Xochimilco
Primera Cda Tepozanes 8,16038,Ampl San Marcos,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 14,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 15,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 20,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 22,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 2 Tepozanes Mz 42 Lt 23,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 18,16050,Ampl Sn Marcos Nte,Xochimilco
TEPOZANES 49,16050,AMPL SN MARCOS NTE,Xochimilco
Tepozanes Mz 42 Lt 77,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Mz 42 Lt 01,16050,Ampl Sn Marcos Nte,Xochimilco
"Cl. OLMOS, 96",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
And 7 Olmos Mz 42 Lt 06,16050,Ampl Sn Marcos Nte,Xochimilco
And 6 Olmos Mz 42 Lt 17,16050,Ampl Sn Marcos Nte,Xochimilco
Olmos 260,16050,San Marcos,Xochimilco
Primera Cda Olmos 12,16050,San Marcos,Xochimilco
Andador Tepozanes Lt-55 Mza-42,16050,Ampl.san Marcos,Xochimilco
And 1 Tepozanes Mz 42 Lt 61,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 Tepozanes Mz 42 Lt 62,16050,Ampl Sn Marcos Nte,Xochimilco
And 6 Olmos Mz 40 Lt 05,16050,Ampl Sn Marcos Nte,Xochimilco
Andador Olmos 7 6,16038,Ampliacion San Marcos,Xochimilco
"Cl. OLMOS, 92",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Olmos 200,16050,Amp. San Marcos,Xochimilco
1a. Cerrada Olmos Mz-42 L-73c,16050,San Maros Norte,Xochimilco
And 1 Tepozanes Mz 42 Lt 56,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 Tepozanes Mz 42 Lt 57,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 Tepozanes Mz 42 Lt 60,16050,Ampl Sn Marcos Nte,Xochimilco
Tepozanes Lt-15 Mz-42,16050,Ampl. San Marcos Norte,Xochimilco
Callejon Tepozanes Mz 42 Lt 67 B,16050,Ampl Sn Marcos Nte,Xochimilco
Callejon Tepozanez Mz 42 Lt 67 a,16050,Ampl San Marcos Norte,Xochimilco
CDA TEPOZANES 8 A BIS,16050,AMPLIACION SAN MARCOS NORTE,Xochimilco
Tepozanes Mz 42 Lt 24,16050,Ampl Sn Marcos Nte,Xochimilco
And 6 Olmos Mz 42 Lt 16,16050,Ampl Sn Marcos Nte,Xochimilco
Av.periferico Sur 5270 E-a 301 Plaza del Sol,04910,Santa Ursula,Xochimilco
Olmos 28,16038,Ampl San Marcos,Xochimilco
Rododendros 32,16050,Ampl San Marcos,Xochimilco
Rodo de Noros Mz 42 Lt 40,16050,Ampl Sn Marcos Nte,Xochimilco
Andador 4 Olmos Mz 42 Lt 27,16038,Ampliacion San Marcos Norte,Xochimilco
"And. TARAY, 11",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Cda 1a de Olmos Mz 42 Lt 37,16050,Ampl Sn Marcos Nte,Xochimilco
"Cda. 1A CDA OLMOS, 2",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Cda Taray 11 Prov,16050,Ampl San Marcos,Xochimilco
And 4 Olmos Mz 42 Lt 28,16050,Ampl San Marcos,Xochimilco
"Cl. OLMOS, 62",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Andador Tres Olmos Lt 29 Mz-42,16038,Ampl. San Marcos,Xochimilco
Act And 3 Olmos Mz 42 Lt 30,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 3 Olmos Mz 42 Lt 31,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 3 Olmos Mz 42 Lt 36,16050,Ampl Sn Marcos Nte,Xochimilco
And Taray 6,16038,Ampl San Marcos,Xochimilco
Act And 3 Olmos Mz 42 Lt 38,16050,Ampl Sn Marcos Nte,Xochimilco
Rododendros Lt. 34 Mz. 42,16038,Ampl. San Marcos Norte,Xochimilco
Act And 3 Olmos Mz 42 Lt 33,16050,Ampl Sn Marcos Nte,Xochimilco
Act And 3 Olmos Mz 42 Lt 39,16050,Ampl Sn Marcos Nte,Xochimilco
Cda Taray Mz 42 Lt 41,16050,Ampl Sn Marcos Nte,Xochimilco
Teposanes 35,16050,Ampl. San Marcos,Xochimilco
Calle Rododendros Mz 052 Lt 005,16050,Ampl San Marcos Nte,Xochimilco
Cjon Rododendros Mz 52 Lt 03,16050,Ampl Sn Marcos Norte,Xochimilco
Calle Rododendros Mz 052 Lt 007,16050,Ampl San Marcos Nte,Xochimilco
Rododendros No. 70,16050,Ampl Sn Marcos Norte,Xochimilco
"Cl. REDODENDROS, 6",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
RODODENDROS 66,16050,AMPL SAN MARCOS NORTE,Xochimilco
RODODENDROS MZ-52 LT-10,16050,AMPLIACION SAN MARCOS NORTE,Xochimilco
"Cl. REDODENDROS, 18",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Cjon Rododendros Mz 52 Lt 2,16050,Ampl Sn Marcos Nte,Xochimilco
Acahuales Mz 50 Lt 4,16050,Ampl Sn Marcos Nte,Xochimilco
Tabachines lt.06 mz.50,16038,Ampl.San Marcos,Xochimilco
"Avd. TABACHINES, 27 BIS",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
"Avd. TABACHINES, 47",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Tabachines Mz 50 Lt 9,16050,Ampl Sn Marcos Nte,Xochimilco
Tabachines No. 53-3,16050,San Marcos Norte,Xochimilco
Tabachines No. 53-1,16050,San Marcos Norte,Xochimilco
Tabachines No. 53 Casa-4,16050,Ampl. San Marcos,Xochimilco
Tabachines No. 53-2,16050,San Marcos Norte,Xochimilco
Acahuales Mz 50 Lt 1,16050,Ampl Sn Marcos Nte,Xochimilco
Tabachines 42,16038,Barrio San Marcos,Xochimilco
Acahuales Mz 665 Predio 09,16038,Barrio San Marcos,Xochimilco
Quinos 11,16050,Ampliacion San Marcos Norte,Xochimilco
Tabachines Mz 50 Lt 10,16050,Ampl Sn Marcos Nte,Xochimilco
Acahuales Mz 50 Lt 2,16050,Ampl Sn Marcos Nte,Xochimilco
Acahuales Mz 50 a Lt 2,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 Quinos Mz 50 a Lt 4,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 Quinos Mz 50 a Lt 5,16050,Ampl Sn Marcos Nte,Xochimilco
Callejon de Quinos Mz 50 a Lt 6,16050,Ampl Sn Marcos Nte,Xochimilco
Quinos Mz 50 a Lt 7,16050,Ampl Sn Marcos Nte,Xochimilco
Acahuales Mz 50 a Lt 1,16050,Ampl Sn Marcos Nte,Xochimilco
And 2 Acahuales Mz 50 a Lt 3,16050,Ampl Sn Marcos Nte,Xochimilco
4ta. Cda. de Encinos 83 Prov.,16050,Ampl. San Marcos,Xochimilco
ACAHUALES 60,16050,AMPL SAN MARCOS NORTE,Xochimilco
And Canal Nacional Mz 45 Lt 14,16050,Ampl San Marcos Norte,Xochimilco
Acahuales And. 4 Mz 45 Lt 15,16038,Ampl. San Marcos Norte,Xochimilco
And 1 Quinos Mz 45 Lt 18 a,16050,Ampl Sn Marcos Nte,Xochimilco
4to. Cjon.De Quinos 21,16050,Ampl. San Marcos,Xochimilco
And  1  Quinos  lt  3   mz 45A,16038,Ampl  San Marcos Nte,Xochimilco
And 1 Quinos Mz 45 Lt 17,16050,Ampl San Marcos,Xochimilco
And 1 Quinos Mz 45 Lt 16,16050,Ampl Sn Marcos Nte,Xochimilco
"CALLEJON 4 QUINOS, 21 PROV",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Andador Quinos Lt-21 Mz-45,16038,Ampl. San Marcos Norte,Xochimilco
"Cl. ACAHUALES, 27",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
And 4 Acahuales Mz 45 Lt 25,16050,Ampl San Marcos Norte,Xochimilco
Acahuales Mz 45 Lt 24,16050,Ampl San Marcos Norte,Xochimilco
Acahuales Mz 45 Lt 23,16050,Ampl San Marcos Norte,Xochimilco
Cda. Acahuales Num 8,16050,Amp. San Marcos Norte,Xochimilco
Encinas Mz 45 Lt 8,16050,Ampl San Marcos,Xochimilco
CALLE ENCINAS 8 BIS,16050,Ampl San Marcos,Xochimilco
CALLE ENCINAS 9,16038,Colonia San Marcos Norte,Xochimilco
CALLE ENCINAS 53,16050,Ampl San Marcos,Xochimilco
Cda 4 Encinas Mz 45 Lt 03,16050,Ampl San Marcos Norte,Xochimilco
And 1 Quinos Mz 45 Lt 18,16050,Ampl Sn Marcos Nte,Xochimilco
And 4 Acahuales Mz 45 Lt 19,16050,Ampl Sn Marcos Nte,Xochimilco
And 1 a Quinos Mz 45 Lt 18 B,16050,Ampl Sn Marcos Nte,Xochimilco
Cda 4 Encinas Mz 45 Lt 05,16050,Ampl San Marcos Norte,Xochimilco
4ta.cda. Encinas Lt. 2 Mz. 45,16038,Amp. San Marcos Norte,Xochimilco
3er Cjon de Quinos 25 Prov,16040,Ampl San Marcos,Xochimilco
Quinos 2,16038,Sn Marcos Norte,Xochimilco
And. 3 de Tabachines No. 8,16050,Amp. San Marcos Norte,Xochimilco
Priv. de Tabachines 20,16050,Ampl. San Marcos,Xochimilco
AV TABACHINES 20 BIS,16050,Ampl San Marcos,Xochimilco
Tabachines Lt 6 Mz 53,16050,Ampliacion San Marcos,Xochimilco
And. 4 Tabachines Lt-05 Maz-53,16050,Ampl San Marcos,Xochimilco
Canal 20ch,16050,Ampl San Marcos,Xochimilco
Cda Tabachines 12-A,16050,Ampl San Marcos,Xochimilco
CDA TABACHINES 12,16050,AMPL SAN MARCOS,Xochimilco
Tabachines Mz 63 Lt 08,16050,Ampl San Marcos Norte,Xochimilco
Av Tabachines 12 Bis,16050,Ampl San Marcos,Xochimilco
Tabachines Lt.1 Mz.64,16050,Ampliacion San Marcos,Xochimilco
Cda. de Tabachines Andador No. 3,16050,Ampliacion San Marcos,Xochimilco
And 3 Tabachines Mz 64 Lt 03,16050,Ampl San Marcos Norte,Xochimilco
Tabachines Mz 63 Lt 01,16050,Ampl San Marcos Norte,Xochimilco
And-3 Tabachines Mz 64 Lt 02,16050,Ampl San Marcos Norte,Xochimilco
Rododrendos Mz 671 Predio 01,16050,Barrio San Marcos,Xochimilco
Tabachines 19 Prov,16038,Ampl San Marcos,Xochimilco
Pomeles 1,16038,Ampl San Marcos,Xochimilco
Redodendros 65,16038,Ampl San Marcos,Xochimilco
Cda 2 Tabachines Mz 58 Lt 5 a,16050,Ampl San Marcos,Xochimilco
Tabachines Mz 58 Lt 06,16050,Ampl Sn Marcos Norte,Xochimilco
Tabachines Mz 58 Lt 08,16050,Ampl Sn Marcos Norte,Xochimilco
Tabachines Mz 58 Lt 09,16050,Ampl Sn Marcos Norte,Xochimilco
Taray Mz 58 Lt 10,16050,Ampl Sn Marcos Norte,Xochimilco
Pomeles 5,16038,Ampliacion San Marcos,Xochimilco
Cda 2 Tabachines Mz 58 Lt 01,16050,Ampl Sn Marcos Norte,Xochimilco
Cda 2 Tabachines Mz 58 Lt 02,16050,Ampl Sn Marcos Norte,Xochimilco
Cda 2 Tabachines Mz 58 Lt 03,16050,Ampl Sn Marcos Norte,Xochimilco
Cda 2 Tabachines Mz 58 Lt 04,16050,Ampl Sn Marcos Norte,Xochimilco
Tabachines Mz 58 Lt 07,16050,Ampl Sn Marcos Norte,Xochimilco
Pomeles Mz 58 Lt 12,16050,Ampl Sn Marcos Norte,Xochimilco
Pomeles Mz 58 Lt 13,16050,Ampl Sn Marcos Norte,Xochimilco
Cda 2 Tabachines Mz 58 Lt 05,16050,Ampl Sn Marcos Norte,Xochimilco
Rododendros Mz 56 Lt 3,16050,Ampl Sn Marcos Nte,Xochimilco
Olmos 16,16038,Ampl San Marcos,Xochimilco
Olmos 14,16038,Barrio San Marcos,Xochimilco
Olmos Mz 56 Lt 06,16050,Ampl San Marcos Norte,Xochimilco
Taray Mz 56 Lt 8,16050,Ampl San Marcos Norte,Xochimilco
Arces 6,16038,Barrio San Marcos,Xochimilco
Arces 8,16038,Barrio San Marcos,Xochimilco
Olmos 11,16038,Ampl San Marcos,Xochimilco
Rododendros Mz 56 Lt 2,16050,Ampl Sn Marcos Nte,Xochimilco
Rododendros Mz 55 Lt 02,16050,Ampl Sn Marcos Norte,Xochimilco
Olmos 35,16050,San Juan,Xochimilco
Olmos 17,16050,Ampliacion San Marcos Norte,Xochimilco
Olmos Mz 55 Lt 05,16050,Ampl Sn Marcos Norte,Xochimilco
Olmos Mz 55 Lt 06,16050,Ampl Sn Marcos Norte,Xochimilco
Olmos Mz 55 Lt 07,16050,Ampl Sn Marcos Norte,Xochimilco
Taray Mz 55 Lt 09,16050,Ampl Sn Marcos Norte,Xochimilco
Taray Mz 55 Lt 10,16050,Ampl Sn Marcos Norte,Xochimilco
Taray Mz 55 Lt 11,16050,Ampl Sn Marcos Norte,Xochimilco
Arces Mz 55 Lt 17,16050,Ampl Sn Marcos Nte,Xochimilco
Taray Mz 55 Lt 18,16050,Ampl Sn Marcos Norte,Xochimilco
Taray 6 Prov,16038,Ampl San Marcos,Xochimilco
Arces 10,16050,Ampl San Marcos,Xochimilco
Taray Mz 55 Lt 21,16050,Ampl Sn Marcos Norte,Xochimilco
Rododendros Mz 55 Lt 01,16050,Ampl Sn Marcos Norte,Xochimilco
CDA POMARROSA  LT 22  MZ 55,16050,AMPL SAN MARCOS NTE,Xochimilco
Pomarrosa N.10,16038,Colonia Ampliacion San Marcos Norte,Xochimilco
Cda Pomarrosa Mz 55 Lt 15,16050,Ampl Sn Marcos Norte,Xochimilco
"Arces Num, 9",16050,Ampl Sn Marcos Norte,Xochimilco
Olmos  Lt 5  Mz 61,16038,Ampliacion San Marcos Norte,Xochimilco
"Cl. OLMOS, 10",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
"Calz. GUADALUPE I RAMIREZ, 6216",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Av Guadalupe I Ramirez Mz 61 Lt 8,16050,Ampl San Marcos,Xochimilco
Av. Guadalupe I. Ramirez Num. 6212,16050,Ampl. San Marcos,Xochimilco
Av Guadalupe Ramirez 6210 y 261,16038,Ampl San Marcos,Xochimilco
Av Guadalupe Ramirez 263,16038,Ampl San Marcos,Xochimilco
Av Guadalupe Ramirez 263,16038,Ampl San Marcos,Xochimilco
Av Guadalupe Ramirez 263,16038,Ampl San Marcos,Xochimilco
Av Guadalupe Ramirez 263,16038,Ampl San Marcos,Xochimilco
Av Guadalupe Ramirez 263,16038,Ampl San Marcos,Xochimilco
Av Guadalupe Ramirez 263,16038,Ampl San Marcos,Xochimilco
Arces 11,16050,Ampliacion San Marcos Norte,Xochimilco
Guadalupe Ignacio Ramirez 261,16050,Barrio San Marcos,Xochimilco
CALZ GUADALUPE I RAMIREZ  259,16050,AMPL SAN MARCOS,Xochimilco
Prol. Division del Norte 320,16018,San Lorenzo la Cebada,Xochimilco
CALZ GUADALUPE I RAMIREZ 263,16050,AMPLIACION SAN MARCOS,Xochimilco
Tabachines Num.9,16050,Ampl Sn Marcos Norte,Xochimilco
Tabachines 16 Sn,16050,Ampliacion San Marcos,Xochimilco
Tabachines Num. 5,16050,Ampl San Marcos Norte,Xochimilco
"Cl. OLMOS, 21",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Olmos 12,16038,Ampliacion San Marcos Norte,Xochimilco
Olmos 12,16038,Ampl San Marcos,Xochimilco
Arces 3,16038,Ampl San Marcos,Xochimilco
"Cl. ARCES, 115",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Olmos Mz 62 Lt 19,16050,Ampl Sn Marcos Norte,Xochimilco
Olmos Mz 62 Lt 20,16050,Ampl Sn Marcos Norte,Xochimilco
"Cl. OLMOS, 6",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Tabachines 3,16038,San Marcos,Xochimilco
And I Olmos Mz 62 Lt 07,16050,Ampl Sn Marcos Norte,Xochimilco
"Avd. Tabachines4,",16038,Ampl Sn Marcos Norte,Xochimilco
Av Guadalupe I Ramirez Mz 62 Lt 9,16050,Ampl Sn Marcos Nte,Xochimilco
Av Guadalupe I Ramirez Mz 62 Lt 11,16050,Ampl Sn Marcos Norte,Xochimilco
Guadalupe I Ramirez 241,16038,Ampliacion San Marcos Norte,Xochimilco
Olmos 4,16050,Ampl San Marcos,Xochimilco
Tabachines Mz 62 Lt 5,16050,Ampl San Marcos,Xochimilco
And 2 Olmos Mz 62 Lt 18,16050,Ampl Sn Marcos Nte,Xochimilco
Acahuales Predio Atencopa S/n,16050,Bo Ampl San Marcos,Xochimilco
Tabachines 23,16050,Ampliacion San Marcos,Xochimilco
Tabachines S/n Mz 5,16050,San Marcos,Xochimilco
Tabachines Mz 63 Lt 08,16050,Ampl San Marcos Norte,Xochimilco
Tabachines Mz 63 Lt 01,16050,Ampl San Marcos Norte,Xochimilco
3ra Priv Gpe I Ramirez Mz 65 Lt 04,16050,Ampl San Marcos Norte,Xochimilco
3era. Cda. de Guadalupe I. Ramirez Num. 2,16050,Barr. San Marcos Norte,Xochimilco
GUADALUPE RAMIREZ 211,16050,Ampl San Marcos,Xochimilco
GUADALUPE RAMIREZ lt-8 mz-65,16038,Colonia San Marcos Norte,Xochimilco
GUADALUPE RAMIREZ lt-8 mz-65,16038,Colonia San Marcos Norte,Xochimilco
CALZ GUADALUPE I RAMIREZ MZ 65 LT 9,16050,AMPL SAN MARCOS,Xochimilco
AV. GUADALUPE I RAMIREZ LT 8A MZ.65,16050,AMPL. SAN MARCOS,Xochimilco
Calz Guadalupe Ramirez 69,16050,Ampl San Marcos,Xochimilco
Guadalupe I. Ramirez Num. 65,16050,Barr. San Marcos,Xochimilco
GUADALUPE RAMIREZ 6288,16050,Ampl San Marcos,Xochimilco
Av. Gudalupe I. Ramirez Num. 67,16050,San Marcos,Xochimilco
3ra. Cda. de Guadalupe I. Ramirez S/n,16038,Bo.san Marcos,Xochimilco
Guadalupe I Ramirez No 6310,16038,San Marcos Norte,Xochimilco
Guadalupe Ramirez Num. 145,16050,San Marcos,Xochimilco
Guadalupe I. Ramirez 89,16050,Barrio San Marcos,Xochimilco
Predio El Vivero,16050,Ampliacion San Marcos,Xochimilco
Gpe Ramirez No. 173,16050,San Marcos,Xochimilco
Herradura 58 Lt 4,14630,Chimalcoyotl,Xochimilco
Terreno Denominado Otenco,16050,Bo. San Marcos,Xochimilco
CANAL NACIONAL S/N,16050,AMPL SAN MARCOS,Xochimilco
Terreno Tonalco,16050,San Martin Xochimilco,Xochimilco
Terreno Denominado Marcostitla.,16050,Ampl. Sn Marcos,Xochimilco
Cjon Tabachines Num.20,16050,San Marcos Norte,Xochimilco
"Canal Sin Nombre S/n""cruznepantla""",16050,Ampl. San Marcos,Xochimilco
RET DE ENCINAS L-39,16050,AMPLIACION SAN MARCOS,Xochimilco
Div del Norte Zacatl 5234 Bloque Q 140,16050,Ampl San Marcos,Xochimilco
"Prol. DIVISION DEL NORTE, 5234 And. TOLAVAXIHUITL, GPO P REG 8 VIVIENDA 9",16038,AMPLIACION SAN MARCOS NORTE,Xochimilco
Prol Division del Norte 5234 Bloque P 003,16050,Ampliacion San Marcos,Xochimilco
Prol. Divicion del Norte Num. 5234 Csa-004 Bloq. p,16050,Barrio San Marcos,Xochimilco
Prolongacion Division del Norte Bloque P Depto 016,16030,Infonavit,Xochimilco
Div del Norte Aunalau Bloque P 5234 012,16050,Ampliacion Barrio San Marcos,Xochimilco
Prol. Div. del Norte Bloque 014 5234,16030,San Marcos,Xochimilco
Prol. Div. del Nte. 5234 016,16030,Ampl. Sn. Marcos,Xochimilco
Prolongacion Division del Norte 5234 Bloq. O Casa-015,16038,Ampliacion San Marcos Norte,Xochimilco
Prolongacion Division del Norte 5234 Bloque o 17,16030,San Marcos,Xochimilco
Div del Norte Qu Aunalua Bloque o 019 5234,16030,San Bernardino,Xochimilco
Prol Division del Norte 5234 Edif o 007,16050,Ampliacion San Marcos,Xochimilco
Div del Norte 5234 Xi Lloxoch Blo Que o 008,16050,San Bernardo,Xochimilco
Div del Norte 5234 Xi Lloxoch Blo Que o 010 San Be,16050,Barrio San Marcos,Xochimilco
Div del Norte 5234 Ay Orelhua Blo Que L 116,16038,Ampiacion San Marcos Norte,Xochimilco
Av. Prol. Division del Norte 5234 L-111,16050,San Marcos Norte,Xochimilco
PROL DIV DEL NTE 5234 112,16050,AMPLN SAN MARCOS,Xochimilco
Av. Prol. Div. del Norte 5234 Bloque L Depto 108,16050,Ampl. San Marcos,Xochimilco
Prol Division del Norte 5234 Edif L 123,16050,Ampliacion San Marcos,Xochimilco
Prol Division del Norte 5234 Edif L 124,16050,Ampliacion San Marcos,Xochimilco
PROL. DIV. DEL NORTE 5234 COND 7 BLOQUE L DEPTO 9,16038,SAN MARCOS NORTE,Xochimilco
Prol. Division del Nte. 5234 B-l Depto. 105,16050,San Marcos Norte,Xochimilco
Prol Division del Norte 5234 Bloque L 003,16038,Ampliacion San Marcos Norte,Xochimilco
Div. del Norte Bloque L 5234 127,16050,San Marcos,Xochimilco
Prol Division del Norte 5234 Amilpan Bloque L 001,16050,Ampl San Marcos,Xochimilco
Div del Nte 5234 Bloque M Local Ti,16050,U.habit Infonavit Sn Bernardino,Xochimilco
Div del Nte 5234 Bloque M Local T2,16050,U.habit Infonavit Sn Bernardino,Xochimilco
Div del Nte 5234 Bloque M Local T3,16050,U.habit Infonavit Sn Bernardino,Xochimilco
Prol Division del Norte 5234 Bloque M Local T4,16038,Ampliacion San Marcos Norte,Xochimilco
Prol Div del Nte 3,16050,Ampl San Marcos,Xochimilco
Prolongacion Division del Norte 5234 Bloque M-004,16030,Ampliacion San Marcos,Xochimilco
Div del Norte 5234 At Zinco Blo Que J 110 San Bern,16050,San Marcos,Xochimilco
Prolong. Div. del Norte Bloque J 5234 112,16050,Amp. San Marcos,Xochimilco
Av. Prolongacion Divicion del Norte 5234 Depto. J003,16038,Ampliacion San Marcos Norte,Xochimilco
Div del Norte 5234 At Zinco Blo Que J 114,16030,Unidad Habitacional Division del Norte Infonavit,Xochimilco
Prol Division del Norte 5234 Atzingo Bloque J 116,16050,Ampl San Marcos,Xochimilco
Division del Norte 5234 Bloque I Local T4,16050,Unidad Habit Infonavit Sn Bernardino,Xochimilco
Div del Nte 5234 Bloque I Local T2,16050,U.hab Infonavit Sn Bernardino,Xochimilco
Division del Norte K234 Bloque I Local T1,16030,Unidad Habit Infonavit Sn Bernadino,Xochimilco
Prolongacion Division del Norte 5234 004i,16050,Ampliacion San Marcos,Xochimilco
Div del Norte El Oxochit Bloque I 5231,15030,San Bernardino,Xochimilco
Division del Norte 5234 Bloque I Local T3,16050,Unidad Habit Inogonavit Sn Bernardino,Xochimilco
Prol Div del Nte 11,16050,Ampl San Marcos,Xochimilco
Prol Division del Norte 5234 Casas K 14,16050,Ampliacion San Marcos,Xochimilco
